15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,メイショウメガミ  ,牝,3,城戸義政,51.0,15,01,13,13,0,3,14,88.7,"1287",56,0,0,14,13,38.8,448,西橋豊治,栗,0,12105648,01147,00434,201503280902010101,松本好雄,本巣敦,スタチューオブリバティ,メイショウテッケル,メイショウオウドウ,鹿毛,120314,  413.6,  ,    ,46.5
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,エレディータ      ,牝,3,小牧太,54.0,15,02,11,11,0,2.4,9,88.1,"1281",62,0,0,13,12,38.3,462,奥村豊,栗,0,12104631,00894,01146,201503280902010102,シルクレーシング,ノーザンファーム,スニッツェル,サンスプリング,Southern Halo,鹿毛,120323,   35.4,  ,    ,47.5
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,ジンダバイン      ,牝,3,藤田伸二,54.0,15,03,9,9,0,2,10,87.7,"1277",66,0,0,11,14,37.9,486,石橋守,栗,0,12101518,00705,01140,201503280902010103,H.H.シェイク・モハ,ダーレー・ジャパン,コマンズ,アークティックシルク,Selkirk,黒鹿,120304,   46.1,  ,    ,48.5
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,マイティーフライ  ,牝,3,バルジュ,54.0,15,04,8,8,0,1.8,11,87.5,"1275",68,0,0,9,11,37.9,430,高野友和,栗,0,12105357,05336,01117,201503280902010104,ターフ・スポート,谷川牧場,ステイゴールド,ドリームライフ,ラストタイクーン,鹿毛,120520,  130.7,  ,    ,48.2
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,ビバリーヒルズ    ,牝,3,シュタル,54.0,15,05,3,3,0,0.7,1,86.4,"1264",79,0,0,2,2,37.8,422,須貝尚介,栗,130,12104803,05115,01105,201503280902010105,近藤英子,ノーザンファーム,スニッツェル,ブリリアントベリー,ノーザンテースト,栗毛,120227,    1.5,  ,    ,46.4
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,ケンブリッジアロー,牝,3,松山弘平,54.0,15,06,5,5,0,1.1,6,86.8,"1268",75,0,0,5,5,37.8,426,大久保龍,栗,50,12102490,01126,01058,201503280902010106,中西桂子,本桐牧場,ブラックタイド,キョウモヨロシク,ジェイドロバリー,青鹿,120420,   22.9,  ,    ,47.2
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,アスタキサンチン  ,牝,3,池添謙一,54.0,15,07,2,2,0,0.5,5,86.2,"1262",81,0,0,4,4,37.4,442,松下武士,栗,200,12105245,01032,01149,201503280902010107,三宅勝俊,小葉松幸雄,ヴリル,テンセイフジ,ハウスバスター,栗毛,120506,   19.7,  ,    ,47.9
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,キョウワエルフ    ,牝,3,竹之下智,54.0,15,08,15,15,0,3.3,15,89,"1290",53,0,0,11,10,39.4,422,千田輝彦,栗,0,12100183,01036,01120,201503280902010108,協和牧場,協和牧場,キョウワスプレンダ,タバスコリエ,タバスコキャット,栗毛,120326,  510.0,  ,    ,44.4
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,タガノトリオンフ  ,牝,3,藤岡佑介,54.0,15,09,7,7,0,1.6,4,87.3,"1273",70,0,0,9,8,37.8,458,平田修,栗,0,12100505,01093,01082,201503280902010109,八木良司,新冠タガノファーム,ワイルドラッシュ,タガノサムアップ,フジキセキ,鹿毛,120429,   10.9,  ,    ,48.2
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,ソラーナ          ,牝,3,浜中俊,54.0,15,10,6,6,0,1.3,7,87,"1270",73,0,0,7,7,37.8,424,石坂正,栗,0,12105792,01115,01022,201503280902010110,水上ふじ子,笠松牧場,ハービンジャー,サンコロネット,スペシャルウィーク,鹿毛,120326,   23.6,  ,    ,47.6
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,メイショウタラチネ,牝,3,武豊,54.0,15,11,1,1,0,-0.5,3,85.7,"1257",86,0,0,1,1,37.3,452,高橋義忠,栗,500,12103583,00666,01129,201503280902010111,松本好雄,三木田明仁,メイショウボーラー,メイショウバトラー,メイショウホムラ,黒鹿,120315,   10.2,  ,    ,47.3
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,ノーブルソニック  ,牝,3,内田博幸,54.0,15,12,10,10,0,2,2,87.7,"1277",66,0,0,14,15,37.5,474,友道康夫,栗,0,12104697,00422,01061,201503280902010112,シルクレーシング,ノーザンファーム,ネオユニヴァース,ソニックグルーヴ,フレンチデピュティ,黒鹿,120205,    6.6,  ,    ,50.4
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,オレンジピューレ  ,牝,3,大野拓弥,54.0,15,13,12,12,0,2.9,12,88.6,"1286",57,0,0,7,8,39.3,444,森田直行,栗,0,12105675,01096,01142,201503280902010113,トール&ワイド,吉田又治,オレハマッテルゼ,キタノファンタジー,ラシアンルーブル,栗毛,120521,  170.3,  ,    ,44.1
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,マロンマロン      ,牝,3,藤岡康太,54.0,15,14,4,4,0,0.8,8,86.5,"1265",78,0,0,2,2,37.8,450,松下武士,栗,75,12100612,01116,01149,201503280902010114,藤田孟司,ノースヒルズ,スニッツェル,フェーデ,スペシャルウィーク,栗毛,120423,   25.2,  ,    ,46.6
15,03,28,2,阪神,1,01,未勝利・牝,7,ダ,1,1400,良,キラキラ          ,牝,3,川島信二,54.0,15,15,14,14,0,3.1,13,88.8,"1288",55,0,0,5,5,39.8,476,飯田祐史,栗,0,12102558,01062,01139,201503280902010115,ターフ・スポート,三石川上牧場,ジャイアントレッカー,プリンセスティアラ,スキャン,鹿毛,120315,  323.0,  ,    ,42.3
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ノースウッド      ,牡,3,藤岡佑介,56.0,16,01,2,2,0,0,1,114.2,"1542",88,1,1,1,1,38.6,498,野中賢二,栗,200,12101528,01093,01098,201503280902010201,H.H.シェイク・モハ,ダーレー・ジャパン,コマンズ,オータムメロディー,Kingmambo,鹿毛,120211,    2.5,  ,    ,47.9
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,オーダシティー    ,牡,3,鮫島良太,56.0,16,02,7,7,0,1.7,12,115.9,"1559",71,6,5,5,4,39.8,528,角田晃一,栗,0,12100148,01099,01121,201503280902010202,藤田孟司,川上牧場,エンパイアメーカー,クロチェーラ,Running Stag,鹿毛,120416,  111.9,  ,    ,45.6
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ミッキーオレゴン  ,牡,3,大野拓弥,56.0,16,03,15,15,0,6.7,13,120.9,"2009",21,14,14,15,15,42.7,490,高野友和,栗,0,12101418,01096,01117,201503280902010203,野田みづき,白井牧場,ワイルドラッシュ,オレゴントレイル,ダンスインザダーク,鹿毛,120319,  126.9,  ,    ,41.6
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ユウシンガー      ,牡,3,小林徹弥,56.0,16,04,12,12,0,3.1,16,117.3,"1573",57,11,12,12,12,40.4,464,森秀行,栗,0,12105181,00722,00427,201503280902010204,アイテツ,鎌田正嗣,フサイチリシャール,ユウキャラット,ウイニングチケット,芦毛,120515,  432.4,  ,    ,45.2
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,メイショウヤマザト,牡,3,武豊,56.0,16,05,6,6,0,1.5,9,115.7,"1557",73,8,8,9,10,39,478,本田優,栗,0,12105291,00666,01099,201503280902010205,松本好雄,松栄牧場,エンパイアメーカー,メイショウラメール,ジョリーズヘイロー,黒鹿,120218,   39.0,  ,    ,48.3
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ヤマニントライブ  ,牡,3,城戸義政,53.0,16,06,10,10,0,2.9,11,117.1,"1571",59,11,10,9,10,40.5,466,石橋守,栗,0,12100572,01147,01140,201503280902010206,土井肇,錦岡牧場,チチカステナンゴ,ヤマニンファビュル,エアジハード,栗毛,120509,   91.7,  ,    ,44.6
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,サンライズフレーズ,牡,3,浜中俊,56.0,16,07,13,13,0,3.4,6,117.6,"1576",54,10,10,9,8,41.1,452,石坂正,栗,0,12101360,01115,01022,201503280902010207,松岡隆雄,下河辺牧場,ハービンジャー,トランシーフレーズ,サンデーサイレンス,鹿毛,120407,   14.1,  ,    ,43.1
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,アセイラント      ,牡,3,国分優作,56.0,16,08,4,4,0,1.1,8,115.3,"1553",77,3,3,3,3,39.5,532,福島信晴,栗,75,12103538,01125,00396,201503280902010208,山上和良,前谷武志,ヤマニンセラフィム,ガーデンパラダイス,クロフネ,鹿毛,120325,   26.5,  ,    ,45.9
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,メイショウブユウ  ,牡,3,池添謙一,56.0,16,09,3,3,0,1,3,115.2,"1552",78,4,3,3,4,39.3,482,池添兼雄,栗,130,12105575,01032,01021,201503280902010209,松本好雄,三嶋牧場,パイロ,ステイトリースター,Deputy Minister,鹿毛,120420,    5.6,  ,    ,46.6
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ミルクアロー      ,牡,3,内田博幸,56.0,16,10,14,14,0,4.2,10,118.4,"1584",46,14,14,12,12,41.5,510,庄野靖志,栗,0,12102629,00422,01087,201503280902010210,宮原廣伸,山際牧場,バゴ,ミルクトーレル,ダンスインザダーク,黒鹿,120412,   73.4,  ,    ,42.7
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ジェイエルフリート,牡,3,古川吉洋,56.0,16,11,16,16,0,6.8,7,121,"2010",20,16,16,16,16,39.6,522,南井克巳,栗,0,12101677,01015,01049,201503280902010211,橋元幸人,ナカノファーム,クロフネ,ホウライサンデー,サンデーサイレンス,鹿毛,120302,   19.4,  ,    ,52.8
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ヴェリテ          ,セ,3,シュタル,56.0,16,12,1,1,0,0,2,114.2,"1542",88,2,2,2,2,38.5,472,荒川義之,栗,500,12101565,05115,01095,201503280902010212,H.H.シェイク・モハ,ダーレー・ジャパン,ディープスカイ,トゥルーファンタジー,Seeking the Gold,栗毛,120524,    4.1,  ,    ,48.3
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,ゼットマーヴェル  ,牡,3,酒井学,56.0,16,13,11,11,0,3,15,117.2,"1572",58,13,13,14,14,40.1,522,宮徹,栗,0,12102888,01034,01018,201503280902010213,フォーレスト,グランド牧場,ハービンジャー,ベラミアモーレ,Storm Cat,栗毛,120308,  295.0,  ,    ,46.1
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,クレイヴソリッシュ,牡,3,川田将雅,56.0,16,14,5,5,0,1.5,5,115.7,"1557",73,7,7,7,8,39.4,496,浜田多実,栗,50,12104030,01088,01138,201503280902010214,社台レースホース,社台コーポレーショ,シンボリクリスエス,プリンセスゴールド,サンデーサイレンス,鹿毛,120130,   12.9,  ,    ,46.8
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,アウゲンパワー    ,牡,3,太宰啓介,56.0,16,15,8,8,0,2.3,14,116.5,"1565",65,8,8,7,6,40.2,500,大根田裕,栗,0,12105968,01037,01032,201503280902010215,槙清孝,高岸順一,アドマイヤマックス,ラフォーレ,バンブーアトラス,鹿毛,120315,  204.4,  ,    ,44.9
15,03,28,2,阪神,1,02,未勝利,7,ダ,1,1800,良,アルーリングトーン,牡,3,バルジュ,56.0,16,16,9,9,0,2.6,4,116.8,"1568",62,4,5,5,6,40.6,486,西園正都,栗,0,12104058,05336,01028,201503280902010216,サンデーレーシング,社台コーポレーショ,フレンチデピュティ,アルーリングアクト,End Sweep,鹿毛,120214,    7.7,  ,    ,43.8
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,マヤジョワイユ    ,牝,3,酒井学,54.0,16,01,16,16,0,2.1,16,75.6,"1156",64,0,0,13,12,38.5,442,大橋勇樹,栗,0,12105724,01034,01065,201503280902010301,まの,市川フアーム,シンボリクリスエス,マヤラブハート,チーフベアハート,鹿毛,120410,  382.7,  ,    ,46.4
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,スズカオパール    ,牝,3,藤岡康太,54.0,16,02,10,10,0,1.3,12,74.8,"1148",72,0,0,5,7,38.6,464,大橋勇樹,栗,0,12105898,01116,01065,201503280902010302,永井啓弍,小島牧場,ジャイアントレッカー,スズカルビー,キングヘイロー,栗毛,120507,   85.7,  ,    ,43.8
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,アニマルスピリッツ,牡,3,古川吉洋,56.0,16,03,9,9,0,1.1,10,74.6,"1146",74,0,0,12,12,37.5,464,木原一良,栗,0,12100901,01015,01033,201503280902010303,山内邦一,森永聡,メイショウサムソン,デイム,ウォーニング,鹿毛,120422,   55.0,  ,    ,48.9
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,サカダッシュ      ,牡,3,バルジュ,56.0,16,04,2,2,0,0.1,8,73.6,"1136",84,0,0,1,1,37.9,478,岡田稲男,栗,200,12106220,05336,01066,201503280902010304,一村哲也,ダイヤモンドファー,ローレルゲレイロ,デュランティ,サクラバクシンオー,鹿毛,120511,   35.4,  ,    ,44.2
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,サンフレイム      ,牝,3,佐藤友則,54.0,16,05,1,1,0,-0.1,3,73.5,"1135",85,0,0,3,3,37.5,486,西村真幸,栗,500,12104624,05268,01148,201503280902010305,キャロットファーム,ノーザンファーム,キンシャサノキセキ,ササファイヤー,Saint Ballado,芦毛,120415,    6.3,  ,    ,46.0
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,モズアリュール    ,牝,3,川田将雅,54.0,16,06,5,5,0,0.3,2,73.8,"1138",82,0,0,7,6,37.6,456,鮫島一歩,栗,50,12101979,01088,01046,201503280902010306,キャピタル・システ,目黒牧場,ゴールドアリュール,ペルファヴォーレ,アフリート,栗毛,120316,    5.7,  ,    ,46.3
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,ナムラヒューマン  ,牡,3,小牧太,56.0,16,07,3,3,0,0.1,4,73.6,"1136",84,0,0,11,11,36.8,462,浜田多実,栗,130,12102701,00894,01138,201503280902010307,奈村信重,伊藤和明,スクリーンヒーロー,ナムラアミューズ,アドマイヤコジーン,芦毛,120331,    7.0,  ,    ,50.0
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,クリノチーホー    ,牝,3,国分優作,54.0,16,08,14,14,0,1.9,14,75.4,"1154",66,0,0,13,14,38.2,390,南井克巳,栗,0,12102036,01125,01049,201503280902010308,栗本博晴,横井哲,コンデュイット,クリノビャクダン,クロフネ,栗毛,120315,  345.6,  ,    ,47.4
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,ゼットスウィート  ,牝,3,池添謙一,54.0,16,09,13,13,0,1.9,9,75.4,"1154",66,0,0,9,9,38.9,470,池添兼雄,栗,0,12103482,01032,01021,201503280902010309,フォーレスト,フジワラフアーム,メイショウサムソン,ネオシルヴィア,ネオユニヴァース,鹿毛,120402,   38.8,  ,    ,43.8
15,03,28,2,阪神,1,03,未勝利,7,ダ,1,1200,良,グランドデザイン  ,牝,3,内田博幸,54.0,16,10,7,7,0,0.7,6,74.2,"1142",78,0,0,2,2,38.4,448,村山明,栗,0,12103119,00422,01107,201503280902010310,西村新一郎,田原橋本牧場,パイロ,アーバンクイーン,サクラバクシンオー,黒鹿,120202,    8.4,  ,    ,43.2
